SDSS_name,objID,L_pred
SDSS J102144.91+133423.8,1237661070324400175,0.89
SDSS J131259.92+431215.5,1237661849862996076,0.99
SDSS J141732.70+112854.4,1237662199888412890,0.94
SDSS J011905.17-004707.3,1237663783132332176,0.89
SDSS J143111.44+361809.6,1237662305117012144,0.98
SDSS J110949.67+383032.3,1237664668439609385,0.9
SDSS J133742.19+275953.1,1237665428093468783,0.98
SDSS J151737.15+172943.8,1237665565002825971,0.99
SDSS J083153.41+161147.7,1237667430625116505,0.97
SDSS J102835.07+035654.3,1237654604787548416,0.98
SDSS J214554.67+114041.8,1237652943160999994,0.9
SDSS J091350.88+500952.4,1237655108365844549,0.9
SDSS J230003.66+130427.3,1237656494033535192,0.96
SDSS J085833.45+370858.4,1237658200201232496,0.86
SDSS J104044.61+450939.9,1237660635996618863,0.95
SDSS J161355.42+392007.5,1237661387078893797,0.93
SDSS J125902.06+280656.3,1237667324334506010,0.98
SDSS J105840.98+180451.5,1237668292834230294,0.87
SDSS J125837.28+271035.8,1237667323260764250,0.99
SDSS J134058.98+030410.2,1237651737378619451,0.92
SDSS J120005.97+525124.9,1237657630064771164,0.99
SDSS J102406.95+221750.6,1237667538009849988,0.91
SDSS J130502.25+083347.5,1237658491212660750,0.91
SDSS J121155.72+552937.1,1237658802574393398,0.92
SDSS J134056.13+114201.8,1237661949726359674,0.98
SDSS J025640.69-001444.3,1237663783679885315,0.97
SDSS J100103.39+112741.1,1237664104704966684,0.95
SDSS J111035.18+371210.1,1237664339323584586,0.97
SDSS J124708.48+274735.7,1237667323796521014,0.91
SDSS J113851.47+205857.2,1237667781219909663,0.94
SDSS J111035.83+160242.5,1237668494704640105,0.96
SDSS J073607.32+270417.9,1237657594607436249,0.96
SDSS J144041.66+132848.7,1237668330954293300,0.89
SDSS J134842.52+363051.8,1237664854714679391,0.96
SDSS J133552.67+331937.5,1237665024911999101,0.98
SDSS J144204.87+150614.6,1237668333101777121,0.97
SDSS J120301.01-001728.1,1237674649929056342,0.96
SDSS J120803.96+004151.2,1237648722305351966,0.97
SDSS J094851.97+363618.5,1237661383846920199,0.99
SDSS J131718.16+070220.0,1237661971191759125,0.97
SDSS J101317.85+342745.3,1237664667360624688,0.94
SDSS J151342.43+282942.4,1237664852575780990,0.88
SDSS J121124.67+345845.6,1237665024904331370,0.93
SDSS J013735.52-000806.7,1237666407916240984,0.93
SDSS J133827.39+173935.0,1237668296601632884,0.87
SDSS J155853.60+080953.6,1237662636375408682,0.87
SDSS J100049.96-000856.9,1237648721217716376,0.96
SDSS J094710.77+560627.6,1237654381980745784,0.94
SDSS J133337.89+581811.9,1237655107845292112,0.96
SDSS J171827.45+280921.6,1237655473974935746,0.89
SDSS J220855.33-080017.6,1237656539121582110,0.98
SDSS J135929.94+455708.2,1237661435926413451,0.97
SDSS J102053.36+060922.2,1237658298995703891,0.97
SDSS J120900.73+224117.1,1237667735581491334,0.98
SDSS J124753.23+044942.0,1237671265498824847,0.93
SDSS J135933.26+001602.2,1237674601604382935,0.95
SDSS J115738.86+662435.0,1237651537637540004,0.92
SDSS J112225.49+592254.2,1237655108374757423,0.98
SDSS J120057.86+592306.4,1237658311329382591,0.95
SDSS J084640.22+295159.6,1237661088033865857,0.86
SDSS J084019.80+274424.8,1237661125077172429,0.93
SDSS J114322.80+152650.7,1237664132635033669,0.98
SDSS J115753.77+283919.2,1237667209990438932,0.94
SDSS J121802.26+181941.8,1237668625159749709,0.98
SDSS J134638.95+550532.1,1237661386529308711,0.95
SDSS J144734.19+093909.4,1237662198817947706,0.97
SDSS J153555.83+084412.6,1237662199896932604,0.94
SDSS J093633.66+430951.4,1237657627906146323,0.89
SDSS J150259.13+620914.8,1237651539793805323,0.99
SDSS J115542.62+321120.0,1237665226766352421,0.98
SDSS J094632.56+112719.5,1237661069246791772,0.88
SDSS J130957.15+305447.2,1237665225699491882,0.97
SDSS J085617.37+240854.0,1237665098459906160,0.91
SDSS J124313.47+072703.7,1237671267110551639,0.85
SDSS J143442.11+031749.6,1237654879128060005,0.98
SDSS J081435.51+383301.2,1237657596224143497,0.97
SDSS J131447.06+260624.1,1237667322188660770,0.89
